date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:25:59	2262/2262	---MC-	200	added ('OK')	application/json	date:Sat,%2020%20Jun%202020%2006:55:59%20GMT	https://reconnresearch.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Freconnresearch.com%2F	C:/Users/user/reconnresearch.com/reconnresearch.com/reconnresearch.com/wp-json/oembed/1.0/embed2bea.json	(from https://reconnresearch.com/)
12:26:00	2356/2356	---MC-	200	added ('OK')	text/xml	date:Sat,%2020%20Jun%202020%2006:56:00%20GMT	https://reconnresearch.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Freconnresearch.com%2F&format=xml	C:/Users/user/reconnresearch.com/reconnresearch.com/reconnresearch.com/wp-json/oembed/1.0/embed3e9c	(from https://reconnresearch.com/)
12:26:00	27505/27505	---M--	200	added ('OK')	image/png	date:Sat,%2023%20May%202020%2012:15:45%20GMT	https://reconnresearch.com/wp-content/uploads/2020/01/web-logo-150x150.png	C:/Users/user/reconnresearch.com/reconnresearch.com/reconnresearch.com/wp-content/uploads/2020/01/web-logo-150x150.png	(from https://reconnresearch.com/)
12:26:00	28530/28530	---M--	200	added ('OK')	image/png	date:Sat,%2023%20May%202020%2012:15:45%20GMT	https://reconnresearch.com/wp-content/uploads/2020/01/web-logo.png	C:/Users/user/reconnresearch.com/reconnresearch.com/reconnresearch.com/wp-content/uploads/2020/01/web-logo.png	(from https://reconnresearch.com/)
12:26:02	183796/183796	---M--	200	added ('OK')	font/woff	date:Sat,%2023%20May%202020%2012:15:45%20GMT	https://reconnresearch.com/wp-content/themes/Impreza/fonts/fa-solid-900.woff	C:/Users/user/reconnresearch.com/reconnresearch.com/reconnresearch.com/wp-content/themes/Impreza/fonts/fa-solid-900.woff	(from https://reconnresearch.com/)
12:26:02	137704/137704	---M--	200	added ('OK')	font/woff2	date:Sat,%2023%20May%202020%2012:15:45%20GMT	https://reconnresearch.com/wp-content/themes/Impreza/fonts/fa-solid-900.woff2	C:/Users/user/reconnresearch.com/reconnresearch.com/reconnresearch.com/wp-content/themes/Impreza/fonts/fa-solid-900.woff2	(from https://reconnresearch.com/)
12:26:04	185360/185360	---M--	200	added ('OK')	font/woff2	date:Sat,%2023%20May%202020%2012:15:45%20GMT	https://reconnresearch.com/wp-content/themes/Impreza/fonts/fa-light-300.woff2	C:/Users/user/reconnresearch.com/reconnresearch.com/reconnresearch.com/wp-content/themes/Impreza/fonts/fa-light-300.woff2	(from https://reconnresearch.com/)
12:26:04	224856/224856	---M--	200	added ('OK')	font/woff	date:Sat,%2023%20May%202020%2012:15:45%20GMT	https://reconnresearch.com/wp-content/themes/Impreza/fonts/fa-regular-400.woff	C:/Users/user/reconnresearch.com/reconnresearch.com/reconnresearch.com/wp-content/themes/Impreza/fonts/fa-regular-400.woff	(from https://reconnresearch.com/)
12:26:04	169732/169732	---M--	200	added ('OK')	font/woff2	date:Sat,%2023%20May%202020%2012:15:45%20GMT	https://reconnresearch.com/wp-content/themes/Impreza/fonts/fa-regular-400.woff2	C:/Users/user/reconnresearch.com/reconnresearch.com/reconnresearch.com/wp-content/themes/Impreza/fonts/fa-regular-400.woff2	(from https://reconnresearch.com/)
12:26:06	184476/184476	---M--	200	added ('OK')	font/woff2	date:Sat,%2023%20May%202020%2012:15:45%20GMT	https://reconnresearch.com/wp-content/themes/Impreza/fonts/fa-duotone-900.woff2	C:/Users/user/reconnresearch.com/reconnresearch.com/reconnresearch.com/wp-content/themes/Impreza/fonts/fa-duotone-900.woff2	(from https://reconnresearch.com/)
12:26:06	76008/76008	---M--	200	added ('OK')	font/woff2	date:Sat,%2023%20May%202020%2012:15:45%20GMT	https://reconnresearch.com/wp-content/themes/Impreza/fonts/fa-brands-400.woff2	C:/Users/user/reconnresearch.com/reconnresearch.com/reconnresearch.com/wp-content/themes/Impreza/fonts/fa-brands-400.woff2	(from https://reconnresearch.com/)
12:26:06	261968/261968	---M--	200	added ('OK')	font/woff	date:Sat,%2023%20May%202020%2012:15:45%20GMT	https://reconnresearch.com/wp-content/themes/Impreza/fonts/fa-duotone-900.woff	C:/Users/user/reconnresearch.com/reconnresearch.com/reconnresearch.com/wp-content/themes/Impreza/fonts/fa-duotone-900.woff	(from https://reconnresearch.com/)
12:26:06	89100/89100	---M--	200	added ('OK')	font/woff	date:Sat,%2023%20May%202020%2012:15:45%20GMT	https://reconnresearch.com/wp-content/themes/Impreza/fonts/fa-brands-400.woff	C:/Users/user/reconnresearch.com/reconnresearch.com/reconnresearch.com/wp-content/themes/Impreza/fonts/fa-brands-400.woff	(from https://reconnresearch.com/)
12:26:07	60832/60832	---M--	200	added ('OK')	font/woff2	date:Sat,%2023%20May%202020%2012:15:45%20GMT	https://reconnresearch.com/wp-content/themes/Impreza/fonts/material-icons.woff2	C:/Users/user/reconnresearch.com/reconnresearch.com/reconnresearch.com/wp-content/themes/Impreza/fonts/material-icons.woff2	(from https://reconnresearch.com/)
12:26:07	245836/245836	---M--	200	added ('OK')	font/woff	date:Sat,%2023%20May%202020%2012:15:45%20GMT	https://reconnresearch.com/wp-content/themes/Impreza/fonts/fa-light-300.woff	C:/Users/user/reconnresearch.com/reconnresearch.com/reconnresearch.com/wp-content/themes/Impreza/fonts/fa-light-300.woff	(from https://reconnresearch.com/)
12:26:07	79612/79612	---M--	200	added ('OK')	font/woff	date:Sat,%2023%20May%202020%2012:15:45%20GMT	https://reconnresearch.com/wp-content/themes/Impreza/fonts/material-icons.woff	C:/Users/user/reconnresearch.com/reconnresearch.com/reconnresearch.com/wp-content/themes/Impreza/fonts/material-icons.woff	(from https://reconnresearch.com/)
12:26:08	142284/142284	---M--	200	added ('OK')	image/png	date:Sat,%2023%20May%202020%2012:15:44%20GMT	https://reconnresearch.com/wp-content/themes/Impreza/img/phone-6-black-real.png	C:/Users/user/reconnresearch.com/reconnresearch.com/reconnresearch.com/wp-content/themes/Impreza/img/phone-6-black-real.png	(from https://reconnresearch.com/)
12:26:08	28264/28264	---M--	200	added ('OK')	image/png	date:Sat,%2023%20May%202020%2012:15:45%20GMT	https://reconnresearch.com/wp-content/uploads/2020/02/Logo.png	C:/Users/user/reconnresearch.com/reconnresearch.com/reconnresearch.com/wp-content/uploads/2020/02/Logo.png	(from https://reconnresearch.com/)
12:26:09	226788/226788	---M--	200	added ('OK')	image/png	date:Sat,%2023%20May%202020%2012:15:45%20GMT	https://reconnresearch.com/wp-content/uploads/2020/02/Ambassador-Alina-L.png	C:/Users/user/reconnresearch.com/reconnresearch.com/reconnresearch.com/wp-content/uploads/2020/02/Ambassador-Alina-L.png	(from https://reconnresearch.com/)
12:26:09	231574/231574	---M--	200	added ('OK')	image/png	date:Sat,%2023%20May%202020%2012:15:46%20GMT	https://reconnresearch.com/wp-content/uploads/2020/02/sillman.png	C:/Users/user/reconnresearch.com/reconnresearch.com/reconnresearch.com/wp-content/uploads/2020/02/sillman.png	(from https://reconnresearch.com/)
12:26:09	73358/73358	---MCZ	200	added ('OK')	text/html	date:Sat,%2020%20Jun%202020%2006:56:09%20GMT	https://reconnresearch.com/what-we-do/	C:/Users/user/reconnresearch.com/reconnresearch.com/reconnresearch.com/what-we-do/index.html	(from https://reconnresearch.com/)
12:26:12	294960/294960	---M--	200	added ('OK')	image/png	date:Sat,%2023%20May%202020%2012:15:46%20GMT	https://reconnresearch.com/wp-content/uploads/2020/02/Ambassador-Deborah-K.-Jones-ret-1.png	C:/Users/user/reconnresearch.com/reconnresearch.com/reconnresearch.com/wp-content/uploads/2020/02/Ambassador-Deborah-K.-Jones-ret-1.png	(from https://reconnresearch.com/)
12:26:12	78625/78625	---MCZ	200	added ('OK')	text/html	date:Sat,%2020%20Jun%202020%2006:56:10%20GMT	https://reconnresearch.com/executive-board/	C:/Users/user/reconnresearch.com/reconnresearch.com/reconnresearch.com/executive-board/index.html	(from https://reconnresearch.com/)
12:26:12	79160/79160	---MCZ	200	added ('OK')	text/html	date:Sat,%2020%20Jun%202020%2006:56:10%20GMT	https://reconnresearch.com/washington-dc-advisory/	C:/Users/user/reconnresearch.com/reconnresearch.com/reconnresearch.com/washington-dc-advisory/index.html	(from https://reconnresearch.com/)
